epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,701.219,0.67128,0.49814,0.83501,0.86012,0.91447,0.94709,0.78306,0.75319,0.73812,0.88412,0.0004093,0.0004093,0.0004093
181,705.009,0.64647,0.4686,0.81108,0.88797,0.88645,0.9449,0.78952,0.70073,0.62208,0.87411,0.000406,0.000406,0.000406
182,708.767,0.68005,0.50224,0.82482,0.88797,0.88645,0.9449,0.78952,0.70073,0.62208,0.87411,0.0004027,0.0004027,0.0004027
183,712.516,0.65057,0.50926,0.79327,0.88797,0.88645,0.9449,0.78952,0.70073,0.62208,0.87411,0.0003994,0.0003994,0.0003994
184,716.374,0.65916,0.48888,0.83846,0.86903,0.91674,0.94665,0.7823,0.71738,0.61999,0.87448,0.0003961,0.0003961,0.0003961
185,720.191,0.68718,0.49174,0.81784,0.86903,0.91674,0.94665,0.7823,0.71738,0.61999,0.87448,0.0003928,0.0003928,0.0003928
186,723.95,0.6534,0.45441,0.82408,0.89996,0.88774,0.94726,0.77025,0.74273,0.70117,0.88063,0.0003895,0.0003895,0.0003895
187,727.678,0.65128,0.48753,0.80316,0.89996,0.88774,0.94726,0.77025,0.74273,0.70117,0.88063,0.0003862,0.0003862,0.0003862
188,731.449,0.67521,0.60082,0.79939,0.84779,0.95276,0.9505,0.7882,0.7028,0.63392,0.87364,0.0003829,0.0003829,0.0003829
189,735.207,0.57098,0.52816,0.81017,0.84779,0.95276,0.9505,0.7882,0.7028,0.63392,0.87364,0.0003796,0.0003796,0.0003796
190,739,0.60706,0.51698,0.79492,0.9098,0.86262,0.95297,0.79195,0.68578,0.86414,0.87221,0.0003763,0.0003763,0.0003763
191,742.78,0.63329,0.49112,0.83039,0.9098,0.86262,0.95297,0.79195,0.68578,0.86414,0.87221,0.000373,0.000373,0.000373
192,746.557,0.61597,0.55052,0.7914,0.91655,0.86707,0.94919,0.7803,0.68263,0.93206,0.86996,0.0003697,0.0003697,0.0003697
193,750.317,0.65799,0.51554,0.81876,0.91655,0.86707,0.94919,0.7803,0.68263,0.93206,0.86996,0.0003664,0.0003664,0.0003664
194,754.072,0.64135,0.52454,0.81207,0.91655,0.86707,0.94919,0.7803,0.68263,0.93206,0.86996,0.0003631,0.0003631,0.0003631
195,757.847,0.66579,0.50148,0.82582,0.8729,0.9037,0.95259,0.78459,0.68598,0.72655,0.87007,0.0003598,0.0003598,0.0003598
196,761.583,0.63283,0.50701,0.83017,0.8729,0.9037,0.95259,0.78459,0.68598,0.72655,0.87007,0.0003565,0.0003565,0.0003565
197,765.373,0.67523,0.45374,0.83145,0.86,0.96992,0.95305,0.79963,0.67652,0.57745,0.86748,0.0003532,0.0003532,0.0003532
198,769.409,0.61481,0.47864,0.82858,0.86,0.96992,0.95305,0.79963,0.67652,0.57745,0.86748,0.0003499,0.0003499,0.0003499
199,773.297,0.61984,0.44859,0.82999,0.90364,0.92105,0.95382,0.7991,0.69714,0.58147,0.87359,0.0003466,0.0003466,0.0003466
200,777.001,0.6724,0.46634,0.83767,0.90364,0.92105,0.95382,0.7991,0.69714,0.58147,0.87359,0.0003433,0.0003433,0.0003433
201,780.769,0.63377,0.51761,0.79361,0.88852,0.92763,0.95144,0.77166,0.75488,0.64082,0.8828,0.00034,0.00034,0.00034
202,784.536,0.66516,0.51011,0.84851,0.88852,0.92763,0.95144,0.77166,0.75488,0.64082,0.8828,0.0003367,0.0003367,0.0003367
203,788.288,0.63326,0.49194,0.81219,0.88553,0.91613,0.95372,0.77875,0.78229,0.80519,0.8928,0.0003334,0.0003334,0.0003334
204,792.042,0.66748,0.47402,0.81734,0.88553,0.91613,0.95372,0.77875,0.78229,0.80519,0.8928,0.0003301,0.0003301,0.0003301
205,795.799,0.65656,0.49377,0.82403,0.88553,0.91613,0.95372,0.77875,0.78229,0.80519,0.8928,0.0003268,0.0003268,0.0003268
206,799.611,0.64152,0.46395,0.81235,0.88256,0.9394,0.95671,0.79144,0.74069,0.67408,0.88482,0.0003235,0.0003235,0.0003235
207,803.375,0.6605,0.5331,0.83644,0.88256,0.9394,0.95671,0.79144,0.74069,0.67408,0.88482,0.0003202,0.0003202,0.0003202
208,807.151,0.63586,0.47583,0.7909,0.89412,0.94445,0.96056,0.80589,0.70212,0.58123,0.87726,0.0003169,0.0003169,0.0003169
209,811.203,0.64286,0.49237,0.81756,0.89412,0.94445,0.96056,0.80589,0.70212,0.58123,0.87726,0.0003136,0.0003136,0.0003136
210,815.266,0.61273,0.45759,0.80675,0.88943,0.95395,0.96705,0.81207,0.6752,0.55385,0.8693,0.0003103,0.0003103,0.0003103
211,819.279,0.67783,0.49984,0.82215,0.88943,0.95395,0.96705,0.81207,0.6752,0.55385,0.8693,0.000307,0.000307,0.000307
212,823.17,0.66368,0.481,0.83351,0.91605,0.93321,0.96778,0.80842,0.68433,0.55476,0.87156,0.0003037,0.0003037,0.0003037
213,826.873,0.62829,0.47187,0.84028,0.91605,0.93321,0.96778,0.80842,0.68433,0.55476,0.87156,0.0003004,0.0003004,0.0003004
214,830.66,0.64075,0.43767,0.82045,0.90096,0.95762,0.9681,0.79383,0.72449,0.62193,0.88112,0.0002971,0.0002971,0.0002971
215,834.431,0.64358,0.49705,0.83691,0.90096,0.95762,0.9681,0.79383,0.72449,0.62193,0.88112,0.0002938,0.0002938,0.0002938
216,838.187,0.66496,0.46594,0.82994,0.90096,0.95762,0.9681,0.79383,0.72449,0.62193,0.88112,0.0002905,0.0002905,0.0002905
217,841.973,0.5857,0.45177,0.80984,0.89004,0.95855,0.96985,0.79719,0.71715,0.60419,0.87945,0.0002872,0.0002872,0.0002872
218,845.733,0.59329,0.4388,0.78676,0.89004,0.95855,0.96985,0.79719,0.71715,0.60419,0.87945,0.0002839,0.0002839,0.0002839
219,849.545,0.66572,0.45432,0.82569,0.87628,0.97851,0.97111,0.80373,0.67789,0.53811,0.87036,0.0002806,0.0002806,0.0002806
220,853.311,0.65846,0.43753,0.82412,0.87628,0.97851,0.97111,0.80373,0.67789,0.53811,0.87036,0.0002773,0.0002773,0.0002773
221,857.131,0.67116,0.45325,0.8156,0.8697,0.96711,0.96774,0.80496,0.662,0.51953,0.86916,0.000274,0.000274,0.000274
222,860.879,0.68748,0.5863,0.8024,0.8697,0.96711,0.96774,0.80496,0.662,0.51953,0.86916,0.0002707,0.0002707,0.0002707
223,864.715,0.65372,0.42099,0.82009,0.87042,0.97225,0.96757,0.80392,0.6884,0.54385,0.87633,0.0002674,0.0002674,0.0002674
224,868.468,0.61932,0.47738,0.77893,0.87042,0.97225,0.96757,0.80392,0.6884,0.54385,0.87633,0.0002641,0.0002641,0.0002641
225,872.258,0.64248,0.43793,0.80894,0.89024,0.96052,0.96595,0.79797,0.73526,0.60585,0.88718,0.0002608,0.0002608,0.0002608
226,876.085,0.60062,0.44384,0.79383,0.89024,0.96052,0.96595,0.79797,0.73526,0.60585,0.88718,0.0002575,0.0002575,0.0002575
227,879.901,0.62705,0.42467,0.81556,0.89024,0.96052,0.96595,0.79797,0.73526,0.60585,0.88718,0.0002542,0.0002542,0.0002542
228,883.725,0.58753,0.44257,0.76367,0.88698,0.95395,0.96694,0.80337,0.70647,0.64025,0.87922,0.0002509,0.0002509,0.0002509
229,887.48,0.58669,0.42816,0.82043,0.88698,0.95395,0.96694,0.80337,0.70647,0.64025,0.87922,0.0002476,0.0002476,0.0002476
230,891.267,0.5937,0.41758,0.80737,0.89136,0.91764,0.96511,0.80755,0.66596,0.77005,0.87306,0.0002443,0.0002443,0.0002443
231,895.037,0.65083,0.44607,0.81032,0.89136,0.91764,0.96511,0.80755,0.66596,0.77005,0.87306,0.000241,0.000241,0.000241
232,898.832,0.65951,0.53952,0.83379,0.88765,0.93561,0.96663,0.81188,0.65383,0.71596,0.86942,0.0002377,0.0002377,0.0002377
233,902.614,0.62907,0.44568,0.82196,0.88765,0.93561,0.96663,0.81188,0.65383,0.71596,0.86942,0.0002344,0.0002344,0.0002344
234,906.482,0.64564,0.44721,0.80396,0.88413,0.95378,0.96678,0.80184,0.66379,0.60508,0.86922,0.0002311,0.0002311,0.0002311
235,910.249,0.60685,0.43415,0.81537,0.88413,0.95378,0.96678,0.80184,0.66379,0.60508,0.86922,0.0002278,0.0002278,0.0002278
236,914.014,0.55809,0.3875,0.79247,0.89018,0.94079,0.9681,0.81205,0.64126,0.55051,0.86415,0.0002245,0.0002245,0.0002245
237,918.057,0.60058,0.44767,0.78827,0.89018,0.94079,0.9681,0.81205,0.64126,0.55051,0.86415,0.0002212,0.0002212,0.0002212
238,922.096,0.57694,0.45771,0.78062,0.89018,0.94079,0.9681,0.81205,0.64126,0.55051,0.86415,0.0002179,0.0002179,0.0002179
239,926.115,0.60218,0.43201,0.80728,0.89332,0.93658,0.96987,0.81562,0.64208,0.52778,0.86432,0.0002146,0.0002146,0.0002146
240,929.958,0.65142,0.44385,0.8176,0.89332,0.93658,0.96987,0.81562,0.64208,0.52778,0.86432,0.0002113,0.0002113,0.0002113
241,933.884,0.59628,0.464,0.79753,0.87388,0.95732,0.97109,0.82188,0.65153,0.53793,0.86667,0.000208,0.000208,0.000208
242,937.941,0.60238,0.49691,0.81823,0.87388,0.95732,0.97109,0.82188,0.65153,0.53793,0.86667,0.0002047,0.0002047,0.0002047
243,941.994,0.55746,0.45229,0.77595,0.88312,0.92763,0.96921,0.82227,0.66503,0.64637,0.87194,0.0002014,0.0002014,0.0002014
244,946.055,0.62437,0.42507,0.81714,0.88312,0.92763,0.96921,0.82227,0.66503,0.64637,0.87194,0.0001981,0.0001981,0.0001981
245,950.046,0.61219,0.5854,0.82645,0.90268,0.91535,0.97148,0.8304,0.66074,0.59439,0.8702,0.0001948,0.0001948,0.0001948
246,953.966,0.58643,0.38765,0.80624,0.90268,0.91535,0.97148,0.8304,0.66074,0.59439,0.8702,0.0001915,0.0001915,0.0001915
247,957.971,0.54548,0.44312,0.76782,0.90268,0.91535,0.97148,0.8304,0.66074,0.59439,0.8702,0.0001882,0.0001882,0.0001882
248,961.982,0.56307,0.50412,0.78679,0.93078,0.91447,0.97128,0.83139,0.65556,0.6045,0.87019,0.0001849,0.0001849,0.0001849
249,965.849,0.56259,0.39521,0.79932,0.93078,0.91447,0.97128,0.83139,0.65556,0.6045,0.87019,0.0001816,0.0001816,0.0001816
250,969.79,0.59467,0.41171,0.79354,0.90677,0.94079,0.9705,0.83329,0.64112,0.59535,0.86558,0.0001783,0.0001783,0.0001783
251,973.792,0.60575,0.42747,0.82241,0.90677,0.94079,0.9705,0.83329,0.64112,0.59535,0.86558,0.000175,0.000175,0.000175
252,977.901,0.55837,0.42049,0.80512,0.92491,0.92105,0.97049,0.82436,0.63357,0.56628,0.8632,0.0001717,0.0001717,0.0001717
253,981.665,0.53807,0.40548,0.79886,0.92491,0.92105,0.97049,0.82436,0.63357,0.56628,0.8632,0.0001684,0.0001684,0.0001684
254,985.438,0.61563,0.46987,0.82317,0.89542,0.95763,0.96871,0.8298,0.62941,0.57527,0.8623,0.0001651,0.0001651,0.0001651
255,989.206,0.56708,0.3973,0.81201,0.89542,0.95763,0.96871,0.8298,0.62941,0.57527,0.8623,0.0001618,0.0001618,0.0001618
256,992.958,0.60953,0.43336,0.78197,0.8988,0.93488,0.96494,0.81143,0.63384,0.65338,0.86348,0.0001585,0.0001585,0.0001585
257,996.703,0.58871,0.38944,0.81871,0.8988,0.93488,0.96494,0.81143,0.63384,0.65338,0.86348,0.0001552,0.0001552,0.0001552
258,1000.47,0.56499,0.41046,0.78796,0.8988,0.93488,0.96494,0.81143,0.63384,0.65338,0.86348,0.0001519,0.0001519,0.0001519
259,1004.31,0.58726,0.43781,0.81189,0.9051,0.94122,0.96499,0.8074,0.65729,0.68295,0.86807,0.0001486,0.0001486,0.0001486
260,1008.04,0.55658,0.38594,0.78001,0.9051,0.94122,0.96499,0.8074,0.65729,0.68295,0.86807,0.0001453,0.0001453,0.0001453
261,1011.82,0.59378,0.39978,0.8159,0.91353,0.92105,0.96427,0.80977,0.6745,0.74623,0.87219,0.000142,0.000142,0.000142
262,1015.58,0.57073,0.54532,0.81013,0.91353,0.92105,0.96427,0.80977,0.6745,0.74623,0.87219,0.0001387,0.0001387,0.0001387
263,1019.35,0.5554,0.40783,0.74701,0.89479,0.89474,0.96069,0.80801,0.69324,0.77193,0.87697,0.0001354,0.0001354,0.0001354
264,1023.1,0.60428,0.41148,0.81051,0.89479,0.89474,0.96069,0.80801,0.69324,0.77193,0.87697,0.0001321,0.0001321,0.0001321
265,1026.92,0.58396,0.41979,0.78496,0.89677,0.91444,0.96089,0.80323,0.70195,0.7593,0.87972,0.0001288,0.0001288,0.0001288
266,1030.66,0.58385,0.545,0.81393,0.89677,0.91444,0.96089,0.80323,0.70195,0.7593,0.87972,0.0001255,0.0001255,0.0001255
267,1034.44,0.5948,0.46396,0.84604,0.89756,0.92234,0.96088,0.80777,0.69048,0.74372,0.87726,0.0001222,0.0001222,0.0001222
268,1038.21,0.57976,0.39177,0.77859,0.89756,0.92234,0.96088,0.80777,0.69048,0.74372,0.87726,0.0001189,0.0001189,0.0001189
269,1041.97,0.53401,0.40156,0.7832,0.89756,0.92234,0.96088,0.80777,0.69048,0.74372,0.87726,0.0001156,0.0001156,0.0001156
270,1045.84,0.56028,0.38712,0.80053,0.89339,0.93722,0.95898,0.80896,0.66534,0.70925,0.87012,0.0001123,0.0001123,0.0001123
271,1049.61,0.56498,0.41,0.81832,0.89339,0.93722,0.95898,0.80896,0.66534,0.70925,0.87012,0.000109,0.000109,0.000109
272,1053.39,0.58938,0.4119,0.79922,0.89452,0.94851,0.95668,0.81258,0.64489,0.70348,0.86655,0.0001057,0.0001057,0.0001057
273,1057.14,0.58599,0.60497,0.79733,0.89452,0.94851,0.95668,0.81258,0.64489,0.70348,0.86655,0.0001024,0.0001024,0.0001024
274,1060.92,0.58474,0.40768,0.82521,0.89252,0.94737,0.95716,0.81005,0.63587,0.71097,0.86429,9.91e-05,9.91e-05,9.91e-05
275,1064.72,0.58294,0.41825,0.80897,0.89252,0.94737,0.95716,0.81005,0.63587,0.71097,0.86429,9.58e-05,9.58e-05,9.58e-05
276,1068.57,0.56787,0.42681,0.82335,0.89322,0.93552,0.9577,0.8165,0.62978,0.72894,0.86472,9.25e-05,9.25e-05,9.25e-05
277,1072.31,0.59054,0.48344,0.82718,0.89322,0.93552,0.9577,0.8165,0.62978,0.72894,0.86472,8.92e-05,8.92e-05,8.92e-05
278,1076.1,0.55998,0.39502,0.79304,0.89298,0.93319,0.95826,0.81544,0.63837,0.7326,0.86895,8.59e-05,8.59e-05,8.59e-05
279,1079.86,0.54619,0.38643,0.80674,0.89298,0.93319,0.95826,0.81544,0.63837,0.7326,0.86895,8.26e-05,8.26e-05,8.26e-05
280,1083.61,0.5491,0.43035,0.76281,0.89298,0.93319,0.95826,0.81544,0.63837,0.7326,0.86895,7.93e-05,7.93e-05,7.93e-05
281,1087.44,0.55702,0.39872,0.81119,0.88185,0.93297,0.9588,0.81669,0.64483,0.74732,0.87004,7.6e-05,7.6e-05,7.6e-05
282,1091.2,0.54758,0.39315,0.79675,0.88185,0.93297,0.9588,0.81669,0.64483,0.74732,0.87004,7.27e-05,7.27e-05,7.27e-05
283,1095.01,0.60569,0.40996,0.80445,0.8892,0.89753,0.95857,0.81256,0.67025,0.82693,0.8764,6.94e-05,6.94e-05,6.94e-05
284,1098.77,0.56202,0.39773,0.77868,0.8892,0.89753,0.95857,0.81256,0.67025,0.82693,0.8764,6.61e-05,6.61e-05,6.61e-05
285,1102.56,0.58546,0.42669,0.80834,0.88554,0.90132,0.95882,0.81446,0.66899,0.80667,0.87482,6.28e-05,6.28e-05,6.28e-05
286,1106.32,0.52911,0.45617,0.79206,0.88554,0.90132,0.95882,0.81446,0.66899,0.80667,0.87482,5.95e-05,5.95e-05,5.95e-05
287,1110.07,0.5018,0.37409,0.79614,0.89466,0.89397,0.95779,0.81176,0.65496,0.80823,0.87032,5.62e-05,5.62e-05,5.62e-05
288,1113.79,0.50935,0.40527,0.77006,0.89466,0.89397,0.95779,0.81176,0.65496,0.80823,0.87032,5.29e-05,5.29e-05,5.29e-05
289,1117.57,0.57171,0.40131,0.81855,0.87701,0.91447,0.95814,0.80865,0.65136,0.74284,0.86811,4.96e-05,4.96e-05,4.96e-05
290,1121.35,0.54177,0.44524,0.77545,0.87701,0.91447,0.95814,0.80865,0.65136,0.74284,0.86811,4.63e-05,4.63e-05,4.63e-05
291,1125.94,0.52996,0.39749,0.77113,0.87701,0.91447,0.95814,0.80865,0.65136,0.74284,0.86811,4.3e-05,4.3e-05,4.3e-05
292,1129.82,0.51368,0.39066,0.78065,0.89458,0.89325,0.9569,0.81148,0.64433,0.79613,0.86738,3.97e-05,3.97e-05,3.97e-05
293,1133.6,0.55374,0.43928,0.77211,0.89458,0.89325,0.9569,0.81148,0.64433,0.79613,0.86738,3.64e-05,3.64e-05,3.64e-05
294,1137.4,0.58034,0.46093,0.79294,0.85788,0.93421,0.95006,0.80851,0.64888,0.79703,0.86889,3.31e-05,3.31e-05,3.31e-05
295,1141.21,0.58396,0.43898,0.77542,0.85788,0.93421,0.95006,0.80851,0.64888,0.79703,0.86889,2.98e-05,2.98e-05,2.98e-05
296,1145.12,0.54058,0.36902,0.75913,0.88363,0.875,0.9493,0.80437,0.65553,0.76477,0.86938,2.65e-05,2.65e-05,2.65e-05
297,1148.88,0.56217,0.4324,0.76809,0.88363,0.875,0.9493,0.80437,0.65553,0.76477,0.86938,2.32e-05,2.32e-05,2.32e-05
298,1152.67,0.50595,0.39005,0.77491,0.87597,0.91447,0.95071,0.8056,0.65234,0.68674,0.8679,1.99e-05,1.99e-05,1.99e-05
299,1156.47,0.51091,0.38935,0.77717,0.87597,0.91447,0.95071,0.8056,0.65234,0.68674,0.8679,1.66e-05,1.66e-05,1.66e-05
300,1160.3,0.58054,0.39466,0.78348,0.87942,0.91165,0.94911,0.80591,0.65243,0.68779,0.86687,1.33e-05,1.33e-05,1.33e-05
